time_s,node,event
210.396264,7,recv
211.723,15,send
211.746264,15,recv
211.993,3,send
212.016264,3,recv
212.147,13,send
212.16626399999998,13,recv
212.289,11,send
212.316264,11,recv
212.791,6,send
212.796264,6,recv
212.842,5,send
212.85626399999998,5,recv
212.878,10,send
212.88626399999998,10,recv
213.203,9,send
213.216264,9,recv
213.262,14,send
213.276264,14,recv
213.29,12,send
213.306264,12,recv
214.873,16,send
214.896264,16,recv
215.091,4,send
215.10626399999998,4,recv
215.28502,2,send
215.316264,2,recv
215.366,8,send
215.376264,8,recv
215.82,7,send
215.826264,7,recv
216.482,15,send
216.516264,15,recv
217.003,5,send
217.026264,5,recv
217.219,3,send
217.236264,3,recv
217.308,13,send
217.326264,13,recv
217.74,12,send
217.746264,12,recv
217.871,9,send
217.896264,9,recv
218.211,6,send
218.226264,6,recv
218.28,11,send
218.286264,11,recv
218.317,14,send
218.346264,14,recv
218.438,10,send
218.466264,10,recv
219.356,4,send
219.366264,4,recv
220.316,16,send
220.326264,16,recv
220.436,8,send
220.44626399999999,8,recv
220.948,7,send
220.956264,7,recv
221.189,2,send
221.19626399999999,2,recv
221.238,5,send
221.256264,5,recv
221.383,15,send
221.406264,15,recv
222.193,13,send
222.216264,13,recv
222.381,9,send
222.396264,9,recv
222.731,3,send
222.745,10,send
222.752,6,send
222.876264,3,recv
222.906264,6,recv
222.936264,10,recv
223.01,11,send
223.026264,11,recv
223.17602,12,send
223.206264,12,recv
224.102,14,send
224.13626399999998,14,recv
224.849,4,send
224.85626399999998,4,recv
225.955,5,send
225.966264,5,recv
226.035,16,send
226.056264,16,recv
226.148,8,send
226.176264,8,recv
226.597,7,send
226.626264,7,recv
226.692,2,send
226.716264,2,recv
227.008,15,send
227.016264,15,recv
227.257,6,send
227.286264,6,recv
227.454,13,send
227.466264,13,recv
227.469,3,send
227.496264,3,recv
227.612,11,send
227.646264,11,recv
227.923,9,send
227.94626399999999,9,recv
228.27,10,send
228.276264,10,recv
228.779,12,send
228.786264,12,recv
228.90501999999998,14,send
228.936264,14,recv
229.169,4,send
229.176264,4,recv
230.185,5,send
230.19626399999999,5,recv
231.192,8,send
231.216264,8,recv
231.415,16,send
231.426264,16,recv
231.466,7,send
231.486264,7,recv
231.991,2,send
231.996264,2,recv
232.177,15,send
232.206264,15,recv
232.398,13,send
232.41626399999998,13,recv
232.518,9,send
232.536264,9,recv
232.602,10,send
232.626264,10,recv
232.814,3,send
232.836264,3,recv
232.939,14,send
232.956264,14,recv
233.002,6,send
233.016264,6,recv
233.294,11,send
233.316264,11,recv
233.642,4,send
233.676264,4,recv
234.655,12,send
234.66626399999998,12,recv
235.277,8,send
235.296264,8,recv
235.664,5,send
235.686264,5,recv
236.832,16,send
236.85626399999998,16,recv
236.858,7,send
236.88626399999998,7,recv
237.301,3,send
237.306264,3,recv
237.36502,10,send
237.396264,10,recv
237.47,2,send
237.486264,2,recv
237.757,9,send
237.786264,9,recv
237.974,13,send
237.996264,13,recv
238.1,15,send
238.116264,15,recv
238.132,14,send
238.146264,14,recv
238.149,4,send
238.176264,4,recv
238.83602,11,send
238.866264,11,recv
238.98602,6,send
239.016264,6,recv
239.748,5,send
239.766264,5,recv
240.495,8,send
240.516264,8,recv
240.587,12,send
